LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF,Recovery
502973,,SF,P,SUBPRIME,C,CONV,1,0.0526,330000,3/25/2004,5/1/2004,204000,240,158,240,No PMI Insurance,Pilot Mountain,NC,27041,651,,,,,,,,,,,,,,,CURRENT,0,,,520000,4/27/2010,118012.85,0.0526,12/27/2010,487,N,Y,,,N,,,5000,0.92
504099,,SF,P,SUBPRIME,R,CONV,2,0.0849,150000,2/17/2004,4/1/2004,30000,240,158,0,No PMI Insurance,Moore,OK,73160,644,,,,,,0,,,,,,,,,CURRENT,0,,,,,24566.07,0.0849,12/1/2010,553,N,Y,120193.68,6/17/2005,N,,,5000,0.97
503979,,SF,S,SUBPRIME,P,CONV,1,0.0886,56500,2/12/2004,3/12/2004,43700,240,157,240,No PMI Insurance,Whitakers,NC,27891,591,,,,,,,,,,,,,,,CURRENT,0,,,,,36229.86,0.0886,12/4/2010,515,N,Y,,,N,,,5000,0.87
500032,,SF,I,SUBPRIME,R,CONV,1,0.0655,120000,12/5/2003,2/1/2004,77402,240,156,0,No PMI Insurance,Colton,CA,92324,704,,,,,,0,,,,,,,,,CURRENT,0,,,,,60404.64,0.0655,12/10/2010,660,N,Y,,,N,,,5000,0.95
500791,,SF,P,SUBPRIME,R,CONV,1,0.067,113000,12/19/2003,2/1/2004,49000,240,156,0,No PMI Insurance,Atlanta,GA,30331,703,,,,,,0,,,,,,,,,CURRENT,0,,,,,38608.31,0.067,12/8/2010,685,N,Y,,,N,,,5000,0.92
502450,,SF,P,SUBPRIME,C,CONV,1,0.069,72000,12/31/2003,2/1/2004,57600,240,156,0,No PMI Insurance,Springfield,OH,45503,578,,,,,,0,,,,,,,,,CURRENT,0,,,,,45027.64,0.069,12/10/2010,762,N,Y,,,N,,,5000,0.83
503313,,SF,P,SUBPRIME,R,CONV,1,0.0769,47700,12/26/2003,2/1/2004,45076,240,156,240,No PMI Insurance,Hobbs,NM,88240,697,,,,,,,,,,,,,,,CURRENT,0,,,,,35736.41,0.0769,12/6/2010,735,N,Y,,,N,,,5000,0.6
502961,,SF,P,SUBPRIME,P,CONV,2,0.09,55000,10/29/2003,12/1/2003,11000,240,155,0,No PMI Insurance,Maury City,TN,38050,634,,,,,,0,,,,,,,,,30 DPD,0,,,52000,12/8/2003,9059,0.09,11/3/2010,451,N,Y,40613.94,12/31/2010,Y,,,5000,0.99
502476,,PD,P,SUBPRIME,C,CONV,2,0.1199,143900,11/19/2003,1/1/2004,28780,240,154,0,No PMI Insurance,Poplar Grove,IL,61065,611,,,,,,0,,,,,,,,,CURRENT,0,,,,,24250.31,0.1199,11/24/2010,647,N,Y,0,4/5/2010,N,,,5000,1
503006,,SF,P,SUBPRIME,P,CONV,2,0.1349,100000,10/10/2003,12/1/2003,19980,240,154,0,No PMI Insurance,Houston,TX,77089,602,,,,,,0,,,,,,,,,CURRENT,0,,,,,17610.37,0.1349,12/11/2010,627,N,Y,80054.06,6/17/2005,N,,,5000,0.83
504845,,SF,P,SUBPRIME,P,CONV,2,0.0975,131500,10/29/2003,12/1/2003,25411,240,154,0,No PMI Insurance,Sugar Land,TX,77478,654,,,,,,0,,,,,,,,,CURRENT,0,,,110000,11/7/2008,21201.86,0.0975,12/3/2010,605,Y,Y,96193,3/12/2010,N,,,5000,0.83
501784,,SF,P,SUBPRIME,P,CONV,2,0.094,339000,4/25/2003,5/25/2003,33000,240,152,240,No PMI Insurance,Aurora,CO,80018,612,,,,,,,,,,,,,,,90 DPD,0,,,262000,9/22/2009,27146.97,0.094,10/25/2010,513,N,Y,234073,1/7/2011,N,,,5000,0.97
504598,,SF,,SUBPRIME,C,CONV,1,0.06875,65000,8/11/2003,10/1/2003,42250,240,151,0,No PMI Insurance,Fort Worth,TX,76106,535,,,,,,0,,,,,,,,,CURRENT,0,,,55000,10/19/2004,32860.38,0.06875,12/30/2010,723,N,Y,,,N,,,5000,1
500946,,SF,P,PRIME,C,CONV,1,0.0695,125000,6/11/2003,8/1/2003,99000,240,150,240,No PMI Insurance,Port Charlotte,FL,33952,,,,,,,,,,,,,,,,CURRENT,0,,,85000,7/8/2009,71323.59,0.0695,12/31/2010,579,N,N,,,N,,,5000,0.79
501616,,SF,P,SUBPRIME,C,CONV,1,0.0575,115000,6/25/2003,8/1/2003,79000,240,150,240,No PMI Insurance,Williamsburg,VA,23188,,,,,,,,,,,,,,,,CURRENT,0,,,,,59476.31,0.0575,12/31/2010,584,N,N,,,N,,,2500,0.97
503632,,SF,P,SUBPRIME,C,CONV,2,0.115,123000,3/7/2003,5/1/2003,15611,240,148,0,No PMI Insurance,Tulsa,OK,74107,633,,,,,,0,,,,,,,,,30 DPD,0,,,,,12791.86,0.115,12/1/2010,570,N,Y,107556.81,6/17/2005,N,,,5000,0.75
500507,,SF,I,SUBPRIME,R,CONV,1,0.0814,115000,1/15/2003,2/15/2003,85500,240,146,0,No PMI Insurance,Lexington,KY,40505,632,,,,,,0,,,,,,,,,30 DPD,0,,,110000,4/27/2009,67095.39,0.0814,12/24/2010,503,N,Y,,,N,,,5000,0.85
500617,,MA,P,SUBPRIME,R,PMI,1,0.101,73000,7/10/2001,8/1/2001,56000,240,145,0,Mgic-Premiums Paid By Trustee,Mayfield,KY,42066,587,,,,,,0,,,,,,,,,FC,0,,11/4/2008,33000,10/25/2010,45632.52,0.101,7/21/2010,549,N,Y,,,N,,,3750,0.82
501285,,2F,P,SUBPRIME,C,CONV,1,0.0645,415000,1/3/2003,2/1/2003,219500,240,144,0,No PMI Insurance,Brooklyn,NY,11236,761,,,,,,0,,,,,,,,,CURRENT,0,,,375000,3/4/2003,163871.58,0.0645,12/3/2010,693,N,Y,,,N,,,1500,0.83
501041,,SF,P,SUBPRIME,R,CONV,2,0.1275,100000,7/5/2002,9/1/2002,20000,240,142,0,No PMI Insurance,Topeka,IN,46571,524,,,,,,0,,,,,,,,,90 DPD,0,,,90000,3/16/2009,16699.89,0.1275,11/19/2010,682,N,N,80593.89,5/8/2006,N,,,VARIOUS,0.86
502260,,SF,P,SUBPRIME,C,CONV,2,0.115,158000,10/16/2002,12/1/2002,31600,240,142,0,No PMI Insurance,Fort Mill,SC,29715,532,,,,,,0,,,,,,,,,CURRENT,0,,,148000,1/4/2005,24925.7,0.115,12/31/2010,470,N,Y,126719.57,1/20/2005,N,,,5000,0.95
504536,,PD,P,SUBPRIME,R,CONV,1,0.0799,125000,5/29/2002,7/1/2002,93750,240,142,0,No PMI Insurance,Margate,FL,33063,551,,,,,,0,,,,,,,,,FC,0,,12/1/2010,84966,11/5/2010,72101.28,0.0799,7/29/2010,613,N,Y,,,N,,,5000,0.95
502674,,SF,P,SUBPRIME,C,CONV,1,0.0974,92000,7/26/2002,9/1/2002,72000,240,139,153,No PMI Insurance,Zebulon,NC,27597,594,,,,,,,,,,,,,,,CURRENT,0,6/16/2010,,60000,6/30/2010,54966.72,0.0574,11/30/2010,608,N,Y,,,N,,,5000,0.95
503725,,SF,P,SUBPRIME,R,PMI,1,0.07375,119000,7/29/2002,9/1/2002,105100,240,139,240,Radian Guaranty Inc,Waverly Hall,GA,31831,,,,,,,,,,,,,,,,CURRENT,0,,,,,78548.16,0.07375,12/31/2010,563,N,N,,,N,,,2500,0.94
503794,,SF,P,SUBPRIME,C,CONV,1,0.0775,68000,7/26/2002,9/1/2002,58500,240,139,240,No PMI Insurance,Philadelphia,PA,19122,625,,,,,,,,,,,,,,,CURRENT,0,,,,,44155.34,0.0775,12/14/2010,641,N,Y,,,N,,,5000,0.92
500296,,TH,P,SUBPRIME,C,CONV,2,0.105,150000,5/23/2002,7/15/2002,30000,240,137,240,No PMI Insurance,Bear,DE,19701,667,,,,,,,,,,,,,,,CURRENT,0,,,,,23078.01,0.105,12/7/2010,613,N,Y,,,N,,,5000,0.87
500537,,SF,P,SUBPRIME,C,CONV,1,0.0875,80000,5/14/2002,7/1/2002,76000,240,137,240,No PMI Insurance,Clinton,MO,647350000,617,,,,,,0,,,,,,,,,CURRENT,0,,,,,56929.51,0.0875,12/16/2010,613,N,Y,,,N,,,5000,0.82
501457,,SF,P,SUBPRIME,C,CONV,2,0.0915,97500,4/1/2002,5/13/2002,23490,240,135,240,No PMI Insurance,Springfield,IL,627070000,629,,,,,,0,,,,,,,,,CURRENT,0,,,,,18576.65,0.0915,12/30/2010,744,N,Y,74007,6/17/2005,N,,,6250,0.87
500270,,SF,P,SUBPRIME,R,CONV,1,0.08555,129500,2/28/2002,4/1/2002,100001,240,134,240,No PMI Insurance,Port Clinton,OH,43452,,0.06509,0.14555,0.08555,,0.01,0,6,6WSLB,3/1/2004,0.01,6,0,,6,CURRENT,0,,,,,77216.11,0.08555,12/15/2010,666,N,Y,,,N,,,5000,0.6
500438,,SF,P,SUBPRIME,C,CONV,1,0.08625,153000,2/27/2002,4/1/2002,119000,240,134,240,No PMI Insurance,Elm City,NC,27822,,0,0.08625,0,,0,,12,PAYHS,3/1/2004,0,12,0,48,12,CURRENT,0,,,,,83695.49,0.08625,12/13/2010,596,N,N,,,N,,,2500,0.95
501711,,2F,P,SUBPRIME,C,CONV,1,0.075,313000,3/28/2002,5/1/2002,250000,240,134,240,No PMI Insurance,Brooklyn,NY,11220,,,,,,,0,,,,,,,,,CURRENT,0,,,,,154015.24,0.075,12/20/2010,715,N,Y,,,N,,,5000,0.6
501078,,SF,P,SUBPRIME,C,CONV,1,0.0775,60000,11/15/2001,12/20/2001,45000,240,132,240,No PMI Insurance,Mobile,AL,36605,,,,,,,,,,,,,,,,30 DPD,0,,,57298,8/8/2009,32797.41,0.0775,11/22/2010,595,N,N,,,N,,,5000,0.82
503917,,SF,P,FHA,P,FHAUN,1,0.07,70500,9/24/2001,11/1/2001,69251,240,132,0,No PMI Insurance,Clute,TX,77531,498,,,,,,0,,,,,,,,,90 DPD,0,,,105211,10/11/2010,47907.4,0.07,11/17/2010,449,N,Y,,,N,,,5000,1
500761,,SF,P,SUBPRIME,R,PMI,1,0.1299,34000,7/13/2001,9/1/2001,27200,240,129,0,Mgic-Premiums Paid By Trustee,Bradford,TN,38316,465,,,,,,0,,,,,,,,,60 DPD,0,,,31850,1/8/2007,22162.52,0.1299,10/29/2010,548,N,Y,,,N,,,3750,0.83
501953,,SF,I,SUBPRIME,C,CONV,1,0.0885,63000,9/6/2001,10/6/2001,40260,240,128,0,No PMI Insurance,Fayetteville,NC,28301,693,,,,,,0,,,,,,,,,CURRENT,0,,,55000,5/2/2002,29122.76,0.0885,12/23/2010,677,N,Y,,,N,,,5000,0.95
503542,,SF,I,SUBPRIME,C,CONV,1,0.115,82000,2/27/2001,4/1/2001,52000,240,122,0,No PMI Insurance,Walton,KY,41094,523,,,,,,0,,,,,,,,,CURRENT,0,,,79211,7/27/2006,37190.08,0.115,12/9/2010,671,N,N,,,N,,,5000,0.99
501762,,SF,P,SUBPRIME,C,CONV,1,0.1225,99000,12/13/2000,2/10/2001,36000,240,121,0,No PMI Insurance,Millbrook,NY,12545,566,,,,,,0,,,,,,,,,CURRENT,0,,,,,27701.3,0.1225,12/28/2010,498,N,Y,,,N,,,5000,0.83
500748,,SF,I,SUBPRIME,C,CONV,1,0.108,36000,12/21/2000,2/1/2001,25200,240,120,0,No PMI Insurance,Killeen,TX,76542,546,,,,,,0,,,,,,,,,CURRENT,0,,,,,17779.92,0.108,12/3/2010,642,N,Y,,,N,,,5000,0.83
501535,,SF,P,SUBPRIME,C,CONV,2,0.1255,95000,12/6/2000,1/15/2001,29500,240,120,240,No PMI Insurance,Clever,MO,656310000,464,,,,,,0,,,,,,,,,CURRENT,0,,,77000,2/22/2005,25234.33,0.1255,10/29/2010,598,N,Y,44768,4/5/2010,N,,,6250,1
500348,,SF,S,SUBPRIME,P,CONV,2,0.1124,25000,12/1/2000,1/1/2001,31450,240,118,240,No PMI Insurance,Wildwood,NJ,8260,,,,,,,,,,,,,,,,CURRENT,0,,,,,10788.25,0.1124,12/13/2010,706,N,N,,,N,,,VARIOUS,0.83
501475,,MA,P,SUBPRIME,C,CONV,1,0.11,36000,9/22/2000,10/27/2000,20000,240,117,0,No PMI Insurance,St Mary,MO,63673,504,,,,,,0,,,,,,,,,CURRENT,0,,,12000,9/16/2004,4591.07,0.11,10/23/2010,632,N,Y,,,N,,,5000,1
503829,,SF,P,SUBPRIME,C,CONV,1,0.11,45000,8/14/2000,10/2/2000,41000,240,116,0,No PMI Insurance,Rushville,IN,46173,736,,,,,,0,,,,,,,,,CURRENT,0,,,,,30560.46,0.11,12/6/2010,765,N,Y,,,N,,,5000,0.79
500286,,MA,P,SUBPRIME,R,CONV,1,0.105,69000,7/28/2000,9/2/2000,52350,240,115,0,No PMI Insurance,Clanton,AL,35046,638,,,,,,0,,,,,,,,,CURRENT,0,,,,,37989.41,0.105,12/2/2010,686,N,Y,,,N,,,5000,0.79
501337,,MA,P,SUBPRIME,C,CONV,1,0.11,86000,9/15/2000,9/15/2000,68800,240,115,0,No PMI Insurance,Liberty,SC,29657,656,,,,,,0,,,,,,,,,CURRENT,0,,,35000,5/22/2009,50586.54,0.11,12/31/2010,698,N,Y,,,N,,,5000,0.87
501525,,SF,I,SUBPRIME,R,CONV,1,0.1288,42000,9/10/2000,9/10/2000,29400,240,115,0,No PMI Insurance,Mobile,AL,36619,479,,,,,,0,,,,,,,,,CURRENT,0,,,70000,11/26/2007,22232.34,0.12875,12/5/2010,601,Y,Y,,,N,,,5000,0.83
500080,,MA,P,SUBPRIME,R,CONV,1,0.12312,77600,6/30/2000,8/1/2000,62080,240,114,0,No PMI Insurance,Leakey,TX,78873,601,,,,,,0,,,,,,,,,CURRENT,0,,,83000,6/10/2009,46937.03,0.12312,12/15/2010,625,N,Y,,,N,,,5000,0.86
501763,,SF,P,SUBPRIME,R,CONV,1,0.12563,93000,4/6/2000,4/6/2000,21000,240,110,0,No PMI Insurance,Chicago,IL,60620,692,,,,,,0,,,,,,,,,CURRENT,0,,,,,12829.54,0.12563,12/9/2010,676,N,Y,,,N,,,5000,0.94
502137,,SF,P,SUBPRIME,,CONV,1,0.115,130000,3/3/1999,4/1/1999,93600,240,109,240,No PMI Insurance,Decatur,GA,30032,507,0.069,0.175,0.115,,0.01,0,6,6WSLB,3/1/2002,0.01,6,0,,6,90 DPD,0,,,79900,11/16/2010,67912.54,0.115,10/14/2010,550,N,Y,,,N,,,5000,0.97
502500,,SF,P,SUBPRIME,C,CONV,1,0.0899,50000,6/15/1999,7/15/1999,40000,240,101,240,No PMI Insurance,Philadelphia,PA,19145,607,,,,,,,,,,,,,,,CURRENT,0,,,,,25277.91,0.0899,12/30/2010,504,N,Y,,,N,,,5000,0.95
502025,,SF,P,SUBPRIME,,CONV,1,0.095,48000,2/28/1999,4/1/1999,36000,240,100,240,No PMI Insurance,Kansas City,MO,64110,512,0.055,0.155,0.095,,0.01,0,6,6WSLB,3/1/2002,0.01,6,0,,6,60 DPD,0,,,78488,11/6/2009,23428.8,0.095,12/6/2010,563,N,Y,,,N,,,5000,0.97
500251,,MA,P,SUBPRIME,R,CONV,1,0.1038,65000,3/9/1999,5/1/1999,48750,240,99,0,No PMI Insurance,Tampa,FL,33625,521,,,,,,0,,,,,,,,,CURRENT,0,,,,,30257.15,0.10375,12/10/2010,720,N,Y,,,N,,,5000,0.92
500119,,MH,P,SUBPRIME,C,CONV,1,0.08959,60000,2/23/1999,3/23/1999,45229,240,97,0,No PMI Insurance,Havana,FL,32333,510,,,,,,0,,,,,,,,,CURRENT,0,,,32000,6/13/2002,27704.43,0.08959,12/18/2010,667,N,Y,,,N,,,5000,0.99
503136,,MA,P,SUBPRIME,CN,CONV,1,0.1084,75000,10/24/1998,11/24/1998,56250,240,86,0,No PMI Insurance,Roebuck,SC,29376,596,,,,,,0,,,,,,,,,CURRENT,0,,,35000,11/10/2010,34369.29,0.1084,11/12/2010,601,N,Y,,,N,,,5000,1
504061,,SF,P,SUBPRIME,C,CONV,1,0.125,38000,12/15/1997,1/15/1998,30400,240,83,0,No PMI Insurance,Jackson,MS,39213,473,,,,,,0,,,,,,,,,CURRENT,0,,,,,20896.33,0.125,12/15/2010,548,N,Y,,,N,,,5000,0.82
504744,,SF,P,SUBPRIME,C,CONV,1,0.0984,120300,10/10/1997,11/10/1997,85400,240,81,0,No PMI Insurance,Hiddenite,NC,28636,499,,,,,,0,,,,,,,,,CURRENT,0,,,,,59803.53,0.0984,12/9/2010,557,N,Y,,,N,,,5000,0.86
504085,,MA,P,SUBPRIME,C,CONV,1,0.0984,73500,8/5/1997,9/5/1997,48000,240,80,0,No PMI Insurance,York,SC,29745,483,,,,,,0,,,,,,,,,CURRENT,0,,,35000,6/29/2010,33935.19,0.0984,12/3/2010,461,N,Y,,,N,,,5000,0.83
500799,,SF,P,SUBPRIME,C,FHAT1,2,0.1399,121000,3/28/1996,5/1/1996,25000,240,63,240,FHA,Glendale,AZ,85306,613,,,,,,0,,,,,,,,,CURRENT,0,,,,,13548.17,0.1399,11/29/2010,705,N,Y,999999.99,6/2/2008,N,,,5000,0.99
501600,,SF,I,SUBPRIME,,CONV,1,0.108,61000,4/5/1996,5/10/1996,48800,240,63,0,No PMI Insurance,Alexander City,AL,35010,624,,,,,,0,,,,,,,,,CURRENT,0,,,,,23217.16,0.108,12/15/2010,757,N,Y,,,N,,,5000,0.99
504460,,SF,P,SUBPRIME,C,CONV,1,0.0994,33100,12/27/1997,2/1/1998,29790,240,54,0,No PMI Insurance,Baton Rouge,LA,70807,731,,,,,,0,,,,,,,,,CURRENT,0,,,,,4788.13,0.0994,12/1/2010,617,Y,Y,,,N,,,5000,0.87
500798,,SF,P,SUBPRIME,C,FHAT1,2,0.1399,68085,5/26/1995,6/26/1995,9885,240,53,240,FHA,Copperas Cove,TX,76522,702,,,,,,0,,,,,,,,,CURRENT,0,,,,,4473.09,0.1399,12/2/2010,516,N,Y,47406.66,6/17/2005,N,,,5000,0.95
501656,,SF,P,SUBPRIME,P,CONV,1,0.0965,91000,4/8/1994,5/13/1994,77350,240,39,0,No PMI Insurance,Columbia,SC,29223,756,,,,,,0,,,,,,,,,CURRENT,0,,,,,15116.99,0.0965,12/23/2010,731,N,Y,,,N,,,5000,0.97
502261,,SF,P,SUBPRIME,C,CONV,1,0.0649,75500,9/2/2004,10/13/2004,67950,239,163,165,No PMI Insurance,Peoria,IL,61604,683,,,,,,,,,,,,,,,CURRENT,0,11/24/2010,,55000,6/9/2010,51062.67,0.02,12/1/2010,487,N,Y,,,N,,,5000,0.99
503373,,SF,P,SUBPRIME,C,CONV,1,0.095,67000,4/1/2000,5/15/2005,46968.67,220,154,220,No PMI Insurance,Buffalo Valley,TN,38548,512,,,,,,0,,,,,,,,,60 DPD,0,,,81875,11/19/2008,40231.89,0.095,12/2/2010,554,N,Y,,,N,,,5000,0.6
503431,,SF,P,SUBPRIME,C,CONV,2,0.085,28200,10/28/2002,5/1/2005,27495.68,211,142,211,No PMI Insurance,Williamsville,NY,14221,533,,,,,,0,,,,,,,,,CURRENT,0,5/31/2005,,150000,11/10/2009,22563.81,0.085,11/30/2010,582,N,Y,128529.47,12/31/2010,Y,,,5000,0.83
504760,,SF,P,SUBPRIME,P,CONV,2,0.07,76000,2/25/2004,4/1/2004,15200,209,155,209,No PMI Insurance,Memphis,TN,38109,620,,,,,,0,,,,,,,,,CURRENT,0,10/30/2006,,73500,9/13/2006,9517.47,0.07,12/6/2010,574,N,Y,60832.77,6/17/2005,N,,,5000,0.87
501304,,CO,P,SUBPRIME,P,CONV,2,0.09,146000,7/18/2003,9/1/2003,29200,198,151,198,No PMI Insurance,Londonderry,NH,3053,537,,,,,,0,,,,,,,,,CURRENT,0,3/29/2007,,150000,8/23/2010,24892.8,0.09,12/24/2010,658,N,Y,111153.51,12/31/2010,Y,,,5000,0.97
500614,,SF,P,SUBPRIME,R,CONV,1,0.085,195000,6/9/2003,7/1/2003,156000,180,169,0,No PMI Insurance,Pocatello,ID,83201,535,,,,,,0,,,,,,,,,REO,0,,10/29/2004,128000,4/13/2010,151524.87,0.085,,574,N,Y,,,N,,,5000,1
504267,,SF,P,FHA,R,FHA,1,0.055,170000,12/11/2009,2/1/2010,160000,180,168,180,FHA,Stafford,TX,77477,,,,,,,,,,,,,,,,CURRENT,0,,,160000,2/1/2010,153534.12,0.055,12/16/2010,661,N,Y,,,N,,,5000,0.97
504251,,SF,P,SUBPRIME,P,CONV,2,0.121,505000,5/26/2006,7/1/2006,100600,180,167,360,No PMI Insurance,South Gate,CA,90280,653,,,,,,,,,,,,,,,90 DPD,0,,,242000,8/12/2010,100242.72,0.121,,539,N,Y,400330.02,12/31/2010,Y,,,5000,0.85
504636,,SF,P,FHA,R,FHA,1,0.05,75000,6/5/2009,8/1/2009,64356,180,162,180,FHA,Maple Heights,OH,44137,,,,,,,,,,,,,,,,CURRENT,0,,,,,59656.66,0.05,12/6/2010,709,N,Y,,,N,,,5000,0.95
501473,,SF,P,FHA,C,FHA,1,0.05,90000,5/29/2009,7/1/2009,77838,180,161,180,FHA,Tremont,PA,17981,,,,,,,,,,,,,,,,CURRENT,0,,,,,72406.3,0.05,12/10/2010,561,N,Y,,,N,,,5000,0.95
504804,,SF,P,SUBPRIME,C,CONV,1,0.06,160000,3/24/2009,5/1/2009,127500,180,159,180,No PMI Insurance,Houston,TX,77061,,,,,,,,,,,,,,,,CURRENT,0,,,92000,12/17/2010,118302.32,0.06,12/4/2010,703,N,N,,,N,,,2600,0.86
500891,,SF,P,SUBPRIME,C,CONV,1,0.07875,300000,8/17/2007,10/1/2007,156500,180,147,180,No PMI Insurance,Roxboro,NC,27573,,,,,,,,,,,,,,,,REPERF,0,,,292806,6/8/2009,137848.52,0.07875,12/21/2010,532,N,N,,,N,,,2500,0.92
501729,,SF,P,SUBPRIME,C,CONV,1,0.089,111000,3/31/2006,5/1/2006,88800,180,143,180,No PMI Insurance,Houston,TX,77039,,,,,,,,,,,,,,,,FC,0,,5/23/2009,65000,4/30/2009,79069.76,0.089,9/24/2010,572,N,N,,,N,,,5000,0.83
500630,,SF,P,SUBPRIME,P,PMI,1,0.07875,25000,7/26/2007,9/1/2007,19000,180,139,180,United Guaranty Ins,Ellsworth,PA,15331,,,,,,,,,,,,,,,,CURRENT,0,,,,,15640.32,0.07875,12/16/2010,543,N,N,,,N,,,2500,0.6
502446,,SF,P,SUBPRIME,C,CONV,1,0.095,57000,12/29/2006,2/1/2007,57000,180,139,180,No PMI Insurance,Abilene,KS,67410,723,,,,,,,,,,,,,,,90 DPD,0,,,35900,9/23/2010,50256.57,0.095,7/6/2010,574,N,Y,,,N,,,5000,0.83
500077,,CO,P,SUBPRIME,P,CONV,2,0.1099,302128,5/25/2006,7/1/2006,60425,180,135,360,No PMI Insurance,Woodland Hills,CA,91367,704,,,,,,,,,,,,,,,90 DPD,0,,,160000,11/5/2010,59261.71,0.1099,4/16/2010,595,N,Y,239217.61,12/31/2010,Y,,,5000,0.82
501946,,3F,P,SUBPRIME,R,CONV,2,0.1285,385000,11/7/2006,1/1/2007,19250,180,135,180,No PMI Insurance,Newark,NJ,7112,597,,,,,,,,,,,,,,,90 DPD,0,,,195000,5/25/2010,16754.64,0.04,12/2/2010,555,N,Y,372200.13,12/31/2010,Y,,,5000,0.95
502471,,SF,P,SUBPRIME,C,CONV,2,0.1225,235000,9/6/2006,11/1/2006,47000,180,135,360,No PMI Insurance,Montgomery,IL,605352015,705,,,,,,0,,,,,,,,,REPERF,0,,,160000,1/29/2010,46298.02,0.1225,12/5/2010,627,N,Y,188000,6/2/2008,N,,,1500,0.75
502350,,SF,P,SUBPRIME,,CONV,2,0.1175,275000,12/27/2006,2/1/2007,50998,180,134,360,No PMI Insurance,Hanford,CA,93230,607,,,,,,,,,,,,,,,60 DPD,0,,,,,50121.33,0.1175,12/6/2010,430,N,N,,,N,,,VARIOUS,0.83
503432,,SF,P,SUBPRIME,P,CONV,2,0.097,158000,9/27/2006,11/1/2006,30308,180,134,360,No PMI Insurance,Fort Worth,TX,76131,,,,,,,,,,,,,,,,90 DPD,0,,,128000,10/27/2010,29535.58,0.097,10/25/2010,524,N,Y,117977.41,12/31/2010,Y,,,5000,0.75
504443,,SF,P,SUBPRIME,,CONV,2,0.11465,70000,11/14/2005,1/1/2006,25000,180,134,360,No PMI Insurance,Canton,IL,61520,630,,,,,,0,,,,,,,,,90 DPD,0,,,50000,9/1/2010,24172.92,0.06,9/24/2009,519,N,Y,43133.32,12/31/2010,Y,,,0,0.99
502242,,SF,P,SUBPRIME,,CONV,2,0.1115,525000,6/20/2006,8/1/2006,103600,180,133,134,No PMI Insurance,Lynwood,CA,90262,703,,,,,,,,,,,,,,,90 DPD,0,5/14/2010,,230000,4/1/2010,128760.57,0.02,,564,N,Y,414399.98,12/31/2010,Y,,,5000,0.86
502751,,SF,P,SUBPRIME,,CONV,2,0.125,174000,1/5/2007,3/1/2007,27875,180,133,360,No PMI Insurance,Cato,NY,13033,747,,,,,,,,,,,,,,,CURRENT,0,,,174000,12/14/2006,27405.19,0.125,12/19/2010,609,N,N,130788,4/5/2010,N,,,VARIOUS,0.75
503204,,SF,P,SUBPRIME,C,CONV,1,0.0872,120000,7/24/2006,9/1/2006,102000,180,133,180,No PMI Insurance,Charlotte,NC,28212,610,,,,,,,,,,,,,,,90 DPD,0,,,90000,9/13/2010,86965.21,0.0872,12/6/2010,560,N,Y,,,N,,,5000,0.83
500072,,SF,P,SUBPRIME,P,CONV,2,0.129,129000,8/4/2006,9/1/2006,25120,180,132,135,No PMI Insurance,Lawrenceburg,IN,47025,599,,,,,,0,,,,,,,,,90 DPD,0,7/8/2010,,145000,3/2/2010,27547.68,0.02,7/8/2010,484,N,Y,110849,1/7/2011,N,,,1500,0.95
500600,,SF,P,SUBPRIME,P,CONV,2,0.1275,270000,9/14/2006,11/1/2006,52000,180,132,360,No PMI Insurance,Las Vegas,NV,89119,593,,,,,,0,,,,,,,,,90 DPD,0,,,,,51144.92,0.1275,9/7/2010,625,N,Y,208000,6/2/2008,N,,,5000,0.86
502248,,SF,I,SUBPRIME,,CONV,2,0.115,399000,12/27/2006,2/1/2007,78000,180,132,360,No PMI Insurance,Cambridge,MD,21613,683,,,,,,,,,,,,,,,CURRENT,0,,,399000,11/29/2006,62795.49,0.115,12/11/2010,643,N,N,,,N,,,VARIOUS,0.79
502468,,SF,P,SUBPRIME,C,CONV,2,0.1225,610000,8/4/2006,10/1/2006,55000,180,132,360,No PMI Insurance,Paso Robles,CA,93446,644,,,,,,0,,,,,,,,,90 DPD,0,,,499900,11/8/2006,54107.03,0.1225,10/29/2010,540,N,Y,462468,1/7/2011,N,,,5000,0.79
502472,,SF,P,SUBPRIME,P,CONV,2,0.093,131000,7/28/2006,9/1/2006,25000,180,132,360,No PMI Insurance,Nashville,TN,37207,574,,,,,,0,,,,,,,,,90 DPD,0,,,130450,10/5/2007,24232.53,0.093,7/31/2010,532,N,Y,97277,1/7/2011,N,,,5000,0.6
